Date/Time,Baseline 90.1-2013 WATERCOOLED  CENTRIFUGAL CHILLER 0 336TONS 0.6KW/TON:Chiller Electricity Rate [W](Hourly),Baseline 90.1-2013 WATERCOOLED  CENTRIFUGAL CHILLER 0 336TONS 0.6KW/TON:Chiller Electricity Energy [J](Hourly),Baseline 90.1-2013 WATERCOOLED  CENTRIFUGAL CHILLER 0 336TONS 0.6KW/TON:Chiller Evaporator Cooling Energy [J](Hourly),Baseline 90.1-2013 WATERCOOLED  CENTRIFUGAL CHILLER 0 336TONS 0.6KW/TON:Chiller Evaporator Inlet Temperature [C](Hourly),Baseline 90.1-2013 WATERCOOLED  CENTRIFUGAL CHILLER 0 336TONS 0.6KW/TON:Chiller Evaporator Outlet Temperature [C](Hourly),Baseline 90.1-2013 WATERCOOLED  CENTRIFUGAL CHILLER 0 336TONS 0.6KW/TON:Chiller Evaporator Mass Flow Rate [kg/s](Hourly),Baseline 90.1-2013 WATERCOOLED  CENTRIFUGAL CHILLER 1 336TONS 0.6KW/TON:Chiller Electricity Rate [W](Hourly),Baseline 90.1-2013 WATERCOOLED  CENTRIFUGAL CHILLER 1 336TONS 0.6KW/TON:Chiller Electricity Energy [J](Hourly),Baseline 90.1-2013 WATERCOOLED  CENTRIFUGAL CHILLER 1 336TONS 0.6KW/TON:Chiller Evaporator Cooling Energy [J](Hourly),Baseline 90.1-2013 WATERCOOLED  CENTRIFUGAL CHILLER 1 336TONS 0.6KW/TON:Chiller Evaporator Inlet Temperature [C](Hourly),Baseline 90.1-2013 WATERCOOLED  CENTRIFUGAL CHILLER 1 336TONS 0.6KW/TON:Chiller Evaporator Outlet Temperature [C](Hourly),Baseline 90.1-2013 WATERCOOLED  CENTRIFUGAL CHILLER 1 336TONS 0.6KW/TON:Chiller Evaporator Mass Flow Rate [kg/s](Hourly),CHARGE SCH:Schedule Value [](Hourly),90.1-2013 WATERCOOLED  CENTRIFUGAL CHILLER 0 336TONS 0.6KW/TON:Chiller Electricity Rate [W](Hourly),90.1-2013 WATERCOOLED  CENTRIFUGAL CHILLER 0 336TONS 0.6KW/TON:Chiller Electricity Energy [J](Hourly),90.1-2013 WATERCOOLED  CENTRIFUGAL CHILLER 0 336TONS 0.6KW/TON:Chiller Evaporator Cooling Energy [J](Hourly),90.1-2013 WATERCOOLED  CENTRIFUGAL CHILLER 0 336TONS 0.6KW/TON:Chiller Evaporator Inlet Temperature [C](Hourly),90.1-2013 WATERCOOLED  CENTRIFUGAL CHILLER 0 336TONS 0.6KW/TON:Chiller Evaporator Outlet Temperature [C](Hourly),90.1-2013 WATERCOOLED  CENTRIFUGAL CHILLER 0 336TONS 0.6KW/TON:Chiller Evaporator Mass Flow Rate [kg/s](Hourly),90.1-2013 WATERCOOLED  CENTRIFUGAL CHILLER 1 336TONS 0.6KW/TON:Chiller Electricity Rate [W](Hourly),90.1-2013 WATERCOOLED  CENTRIFUGAL CHILLER 1 336TONS 0.6KW/TON:Chiller Electricity Energy [J](Hourly),90.1-2013 WATERCOOLED  CENTRIFUGAL CHILLER 1 336TONS 0.6KW/TON:Chiller Evaporator Cooling Energy [J](Hourly),90.1-2013 WATERCOOLED  CENTRIFUGAL CHILLER 1 336TONS 0.6KW/TON:Chiller Evaporator Inlet Temperature [C](Hourly),90.1-2013 WATERCOOLED  CENTRIFUGAL CHILLER 1 336TONS 0.6KW/TON:Chiller Evaporator Outlet Temperature [C](Hourly),90.1-2013 WATERCOOLED  CENTRIFUGAL CHILLER 1 336TONS 0.6KW/TON:Chiller Evaporator Mass Flow Rate [kg/s](Hourly),mdot_branch:PythonPlugin:OutputVariable [](Hourly),mdot_tank:PythonPlugin:OutputVariable [](Hourly),soc:PythonPlugin:OutputVariable [](Hourly),t_branch_in:PythonPlugin:OutputVariable [](Hourly),t_branch_out:PythonPlugin:OutputVariable [](Hourly),t_tank_out:PythonPlugin:OutputVariable [](Hourly)
 2006-04-01T16:00:00,61484.80491810245,221345297.7051688,700596510.1925905,7.063764168984996,6.269569164348384,58.411040425863895,0.0,0.0,0.0,7.063764168984996,7.063764168984996,0.0,-1.0,0.0,0.0,0.0,6.922541564817603,6.922541564817603,0.0,0.0,0.0,0.0,6.922541564817603,6.922541564817603,0.0,129.56471592984482,4.019407316271082,0.990873720140102,6.749956173849853,6.530177295432362,2.0635126922272047
 2006-04-01T17:00:00,5820.37006358325,20953332.228899702,66541529.46097859,7.665362511406461,7.589939925202969,45.89438890603591,0.0,0.0,0.0,7.665362511406461,7.665362511406461,0.0,-1.0,0.0,0.0,0.0,6.744190731793146,6.744190731793146,0.0,0.0,0.0,0.0,6.744190731793146,6.744190731793146,0.0,129.56471592984477,2.024396222646549,0.9760600843624744,6.809401715043712,6.699999031918321,6.1373599014e-06
 2006-04-01T18:00:00,4738.626853880801,17059056.673970886,54252832.09079263,8.185318057032639,8.123824343970751,38.940693617242594,0.0,0.0,0.0,8.185318057032639,8.185318057032639,0.0,1.0,2836.4304869326274,10211149.75295746,32477165.068491954,6.746930124933475,6.708332269208399,53.98529830410198,2836.4304869326274,10211149.75295746,32477165.068491954,6.746930124933475,6.708332269208399,53.98529830410198,129.56471592984477,0.1623809939166671,0.9739930935956492,6.716791403018903,6.708330810436196,5.591665602541734
 2006-04-01T19:00:00,5085.548639724698,18307975.10300891,58181283.868609965,7.456951770984549,7.3910054323656595,48.675867021553245,0.0,0.0,0.0,7.456951770984549,7.456951770984549,0.0,1.0,2832.2532218699994,10196111.598731996,32406889.94917736,6.738514691566215,6.7,64.78235796492238,2832.2532218699994,10196111.598731996,32406889.94917736,6.738514691566215,6.7,64.78235796492238,129.56471592984477,0.0,0.9734768304970132,6.7,6.7,6.7
 2006-04-01T20:00:00,3387.522650711949,12195081.542563016,38774914.8673034,8.266436732417523,8.222486899439277,38.940693617242594,0.0,0.0,0.0,8.266436732417523,8.266436732417523,0.0,1.0,2160.572040225646,7778059.344812325,24724782.35268053,6.72938492630492,6.699999999999998,64.78235796492238,2160.572040225646,7778059.344812325,24724782.35268053,6.72938492630492,6.699999999999998,64.78235796492238,129.56471592984477,0.0,0.9729605673983772,6.699999999999998,6.699999999999998,6.699999999999998
 2006-04-01T21:00:00,4004.003219559525,14414411.590414286,45810947.08138033,7.491058743897688,7.439133878695042,48.675867021553245,0.0,0.0,0.0,7.491058743897688,7.491058743897688,0.0,1.0,2293.412040002712,8256283.344009763,26236093.45472803,6.731181086245042,6.7,64.78235796492241,2293.412040002712,8256283.344009763,26236093.45472803,6.731181086245042,6.7,64.78235796492241,129.56471592984482,0.0,0.9724443042997414,6.7,6.7,6.7
 2006-04-01T22:00:00,3019.522296929545,10870280.268946365,34526385.23632955,8.268515962841407,8.229381718124237,38.940693617242594,0.0,0.0,0.0,8.268515962841407,8.268515962841407,0.0,1.0,1975.1144776171727,7110412.119421824,22612148.136588026,6.726874172732178,6.699999999999998,64.78235796492238,1975.1144776171727,7110412.119421824,22612148.136588026,6.726874172732178,6.699999999999998,64.78235796492238,129.56471592984477,0.0,0.9719280412011052,6.699999999999998,6.699999999999998,6.699999999999998
 2006-04-01T23:00:00,3874.99069638177,13949966.506974371,44310096.78285208,7.473181314753273,7.422957619549382,48.675867021553245,0.0,0.0,0.0,7.473181314753273,7.473181314753273,0.0,1.0,2229.1492075665624,8024937.147239625,25492000.022784576,6.730296768925041,6.7,64.78235796492238,2229.1492075665624,8024937.147239625,25492000.022784576,6.730296768925041,6.7,64.78235796492238,129.56471592984477,0.0,0.9714117781024694,6.7,6.7,6.7
 2006-04-02T00:00:00,3200.30839528195,11521110.22301502,36607945.44710535,8.229787691135952,8.18829405886976,38.940693617242594,0.0,0.0,0.0,8.229787691135952,8.229787691135952,0.0,1.0,2065.2531729149696,7434911.422493892,23653251.077044893,6.728111471848404,6.699999999999998,64.78235796492238,2065.2531729149696,7434911.422493892,23653251.077044893,6.728111471848404,6.699999999999998,64.78235796492238,129.56471592984477,0.0,0.9708955150038334,6.699999999999998,6.699999999999998,6.699999999999998
 2006-04-02T01:00:00,3961.825551855291,14262571.986679044,45374201.36958394,7.46300735849108,7.411577532342704,48.675867021553245,0.0,0.0,0.0,7.46300735849108,7.46300735849108,0.0,1.0,2273.569361301164,8184849.70068419,26019204.69694697,6.730923325397824,6.7,64.78235796492238,2273.569361301164,8184849.70068419,26019204.69694697,6.730923325397824,6.7,64.78235796492238,129.56471592984477,0.0,0.9703792519051976,6.7,6.7,6.7
 2006-04-02T02:00:00,3062.239469989007,11024062.091960426,35009310.01313804,8.243030029977062,8.203348404691715,38.940693617242594,0.0,0.0,0.0,8.243030029977062,8.243030029977062,0.0,1.0,1996.6373243041653,7187894.367494997,22847712.150622714,6.727154129717566,6.699999999999998,64.78235796492238,1996.6373243041653,7187894.367494997,22847712.150622714,6.727154129717566,6.699999999999998,64.78235796492238,129.56471592984477,0.0,0.9698629888065616,6.699999999999998,6.699999999999998,6.699999999999998
 2006-04-02T03:00:00,3060.5937816655046,11018137.613995817,35030248.08663334,7.485231915621548,7.445526631728877,48.675867021553245,0.0,0.0,0.0,7.485231915621548,7.485231915621548,0.0,1.0,1819.233930517972,6549242.149864699,20840525.633408144,6.7247686934824005,6.7,64.78235796492238,1819.233930517972,6549242.149864699,20840525.633408144,6.7247686934824005,6.7,64.78235796492238,129.56471592984477,0.0,0.9693467257079256,6.7,6.7,6.7
 2006-04-02T04:00:00,2010.0177253763547,7236063.811354876,22994663.16837333,8.301112946845137,8.275049523036998,38.940693617242594,0.0,0.0,0.0,8.301112946845137,8.301112946845137,0.0,1.0,1472.3187299254207,5300347.427731516,16841399.08934142,6.7200158664355145,6.699999999999998,64.78235796492238,1472.3187299254207,5300347.427731516,16841399.08934142,6.7200158664355145,6.699999999999998,64.78235796492238,129.56471592984477,0.0,0.9688304626092896,6.699999999999998,6.699999999999998,6.699999999999998
 2006-04-02T05:00:00,2495.2292132172297,8982825.167582028,28541081.45784778,7.507407509995218,7.475057470154295,48.675867021553245,0.0,0.0,0.0,7.507407509995218,7.507407509995218,0.0,1.0,1537.764384990691,5535951.785966489,17598380.970146976,6.720915521197749,6.7,64.78235796492238,1537.764384990691,5535951.785966489,17598380.970146976,6.720915521197749,6.7,64.78235796492238,129.56471592984477,0.0,0.9683141995106538,6.7,6.7,6.7
 2006-04-02T06:00:00,484.3923867157159,1743812.5921765775,5536199.790254772,10.843961416349286,10.83768638264641,9.735173404310643,0.0,0.0,0.0,10.843961416349286,10.843961416349286,0.0,1.0,1236.7516802402158,4452306.048864777,14160246.869295008,6.716829382722627,6.700000000000002,64.78235796492241,1236.7516802402158,4452306.048864777,14160246.869295008,6.716829382722627,6.700000000000002,64.78235796492241,129.56471592984482,0.0,0.9677979364120178,6.700000000000002,6.700000000000002,6.700000000000002
 2006-04-02T07:00:00,2731.4863157686627,9833350.736767184,31244441.45328352,8.373215817080455,8.337801508098217,38.940693617242594,0.0,0.0,0.0,8.373215817080455,8.373215817080455,0.0,1.0,1831.907922474312,6594868.520907523,20963299.686239857,6.72491453342126,6.699999999999999,64.78235796492238,1831.907922474312,6594868.520907523,20963299.686239857,6.72491453342126,6.699999999999999,64.78235796492238,129.56471592984477,0.0,0.9672816733133818,6.699999999999999,6.699999999999999,6.699999999999999
 2006-04-02T08:00:00,5675.640295083031,20432305.06229891,64903324.196386255,7.601303864189764,7.527738192622194,48.675867021553245,0.0,0.0,0.0,7.601303864189764,7.601303864189764,0.0,1.0,3126.5435419379987,11255556.750976795,35774527.019549616,6.742516834571688,6.700000000000002,64.78235796492241,3126.5435419379987,11255556.750976795,35774527.019549616,6.742516834571688,6.700000000000002,64.78235796492241,129.56471592984482,0.0,0.9667654102147462,6.700000000000002,6.700000000000002,6.700000000000002
 2006-04-02T09:00:00,7080.708203259698,25490549.53173492,80990928.87651622,8.765633266184786,8.673832111765622,38.940693617242594,0.0,0.0,0.0,8.765633266184786,8.765633266184786,0.0,1.0,4005.603893232457,14420174.015636845,45854340.32206607,6.754495439064615,6.700000000000003,64.78235796492241,4005.603893232457,14420174.015636845,45854340.32206607,6.754495439064615,6.700000000000003,64.78235796492241,129.56471592984482,0.0,0.9662491471161104,6.700000000000003,6.700000000000003,6.700000000000003
 2006-04-02T10:00:00,21337.10847032771,76813590.49317974,321968482.28885543,8.011250845515262,7.6462495593547795,48.67586702155324,0.0,0.0,0.0,8.011250845515262,8.011250845515262,0.0,1.0,14580.606180420946,52490182.2495154,164522492.91518718,6.895450751902835,6.699999999999999,64.78235796492238,14580.606180420946,52490182.2495154,164522492.91518718,6.895450751902835,6.699999999999999,64.78235796492238,129.56471592984477,0.0,0.9657328840174738,6.699999999999999,6.699999999999999,6.699999999999999
 2006-04-02T11:00:00,54990.55006250609,197965980.22502205,860271766.2618427,7.154309645803245,6.179023687530133,58.41104042586389,0.0,0.0,0.0,7.154309645803245,7.154309645803245,0.0,1.0,38610.88411993285,138999182.83175835,431778885.53106654,7.212900608572517,6.699999999999998,64.78235796492238,38610.88411993285,138999182.83175835,431778885.53106654,7.212900608572517,6.699999999999998,64.78235796492238,129.56471592984477,0.0,0.965216620918838,6.699999999999998,6.699999999999998,6.699999999999998
 2006-04-02T12:00:00,33521.18364703729,120676261.12933429,535009784.5250871,8.148431204020637,7.541895050014756,48.67586702155322,0.0,0.0,0.0,8.148431204020637,8.148431204020637,0.0,-1.0,9453.485959762347,34032549.45514445,105346262.56796472,7.021968986791285,6.896836736840363,10.7970596608204,9453.485959762347,34032549.45514445,105346262.56796472,7.021968986791285,6.896836736840363,10.7970596608204,129.56471592984477,1.1471144934965845,0.9633981123792942,6.760371509489848,6.700003031927544,2.233333333333374
 2006-04-02T13:00:00,64068.817052166094,230647741.38779783,1089583031.4886043,7.284310263527566,6.049023069805817,58.41104042586391,0.0,0.0,0.0,7.284310263527566,7.284310263527566,0.0,-1.0,0.0,0.0,0.0,7.349229199880849,7.349229199880849,0.0,0.0,0.0,0.0,7.349229199880849,7.349229199880849,0.0,129.56471592984482,11.51759644752674,0.9363708808559712,7.361636558292143,6.700004071798403,0.0094883980474043
 2006-04-02T14:00:00,53581.76872560442,192894367.41217592,898094051.0490172,7.175758311904921,6.15757502142846,58.411040425863895,0.0,0.0,0.0,7.175758311904921,7.175758311904921,0.0,-1.0,0.0,0.0,0.0,7.235426360006315,7.235426360006315,0.0,0.0,0.0,0.0,7.235426360006315,7.235426360006315,0.0,129.56471592984482,9.932324125884586,0.898248561431918,7.269617150479244,6.700023732253475,0.0152021792018858
 2006-04-02T15:00:00,58796.65463299147,211667956.6787693,1002215868.4511824,7.234785417528298,6.098547915805078,58.41104042586389,0.0,0.0,0.0,7.234785417528298,7.234785417528298,0.0,-1.0,0.0,0.0,0.0,7.297312630320024,7.297312630320024,0.0,0.0,0.0,0.0,7.297312630320024,7.297312630320024,0.0,129.56471592984477,11.684224355063712,0.8599403344003319,7.370331460982915,6.699974066667729,0.0263004147093566
 2006-04-02T16:00:00,55018.69330133268,198067295.88479763,910826588.16437,7.182975163168838,6.150358170164541,58.41104042586389,0.0,0.0,0.0,7.182975163168838,7.182975163168838,0.0,-1.0,0.0,0.0,0.0,7.242996931228167,7.242996931228167,0.0,0.0,0.0,0.0,7.242996931228167,7.242996931228167,0.0,129.56471592984477,10.71054129455173,0.8204391402109198,7.312392210643917,6.69998275137328,0.0401056550191179
 2006-04-02T17:00:00,62621.13471312172,225436084.96723828,1051778429.9905752,7.2628781869216,6.070455146411778,58.41104042586389,0.0,0.0,0.0,7.2628781869216,7.2628781869216,0.0,-1.0,0.0,0.0,0.0,7.326761370507242,7.326761370507242,0.0,0.0,0.0,0.0,7.326761370507242,7.326761370507242,0.0,129.56471592984477,12.02205731608592,0.7803723826264116,7.386624144291823,6.699958265199419,0.0543017300771308
 2006-04-02T18:00:00,37346.26570240284,134446556.5286502,658682542.7546268,7.960894913140041,7.214123175793298,51.45734513707057,0.0,0.0,0.0,7.960894913140041,7.960894913140041,0.0,1.0,95346.54273293598,343247553.83856964,2328902862.966968,1.1921607234773168,-1.587770552824382,53.98529830410198,95346.54273293598,343247553.83856964,2328902862.966968,1.1921607234773168,-1.587770552824382,53.98529830410198,129.56471592984477,14.208711124155528,0.7537877993380051,0.2261091949132804,0.5661527793659723,-0.536238671594346
 2006-04-02T19:00:00,9999.12693263426,35996856.95748333,112289697.095637,9.31131272492004,9.184034069815556,38.940693617242594,0.0,0.0,0.0,9.31131272492004,9.31131272492004,0.0,1.0,71722.05602289381,258199401.68241763,1211208089.578015,-2.3501009826138666,-3.8000000000000007,64.78235796492241,71722.05602289381,258199401.68241763,1211208089.578015,-2.3501009826138666,-3.8000000000000007,64.78235796492241,129.56471592984482,14.208711124155531,0.8355092238926393,-3.8000000000000007,-2.431619962333482,-2.431619962333482
