Date/Time,CHARGE SCH:Schedule Value [](TimeStep),CHILLER TEMP SCH:Schedule Value [](TimeStep),ICE TANK TEMP SCH:Schedule Value [](TimeStep),NUM TANKS:Schedule Value [](TimeStep),CHRG TEMP:Schedule Value [](TimeStep),TRIM TEMP:Schedule Value [](TimeStep),90.1-2007 WATERCOOLED  CENTRIFUGAL CHILLER 0 374TONS 0.6KW/TON:Chiller Electricity Rate [W](Hourly),90.1-2007 WATERCOOLED  CENTRIFUGAL CHILLER 0 374TONS 0.6KW/TON:Chiller Electricity Rate [W](TimeStep),90.1-2007 WATERCOOLED  CENTRIFUGAL CHILLER 0 374TONS 0.6KW/TON:Chiller Electricity Energy [J](Hourly),90.1-2007 WATERCOOLED  CENTRIFUGAL CHILLER 0 374TONS 0.6KW/TON:Chiller Evaporator Cooling Energy [J](Hourly),90.1-2007 WATERCOOLED  CENTRIFUGAL CHILLER 0 374TONS 0.6KW/TON:Chiller Evaporator Inlet Temperature [C](Hourly),90.1-2007 WATERCOOLED  CENTRIFUGAL CHILLER 0 374TONS 0.6KW/TON:Chiller Evaporator Outlet Temperature [C](Hourly),90.1-2007 WATERCOOLED  CENTRIFUGAL CHILLER 0 374TONS 0.6KW/TON:Chiller Evaporator Mass Flow Rate [kg/s](Hourly),90.1-2007 WATERCOOLED  CENTRIFUGAL CHILLER 1 374TONS 0.6KW/TON:Chiller Electricity Rate [W](Hourly),90.1-2007 WATERCOOLED  CENTRIFUGAL CHILLER 1 374TONS 0.6KW/TON:Chiller Electricity Rate [W](TimeStep),90.1-2007 WATERCOOLED  CENTRIFUGAL CHILLER 1 374TONS 0.6KW/TON:Chiller Electricity Energy [J](Hourly),90.1-2007 WATERCOOLED  CENTRIFUGAL CHILLER 1 374TONS 0.6KW/TON:Chiller Evaporator Cooling Energy [J](Hourly),90.1-2007 WATERCOOLED  CENTRIFUGAL CHILLER 1 374TONS 0.6KW/TON:Chiller Evaporator Inlet Temperature [C](Hourly),90.1-2007 WATERCOOLED  CENTRIFUGAL CHILLER 1 374TONS 0.6KW/TON:Chiller Evaporator Outlet Temperature [C](Hourly),90.1-2007 WATERCOOLED  CENTRIFUGAL CHILLER 1 374TONS 0.6KW/TON:Chiller Evaporator Mass Flow Rate [kg/s](Hourly),mdot_branch:PythonPlugin:OutputVariable [](TimeStep),mdot_tank:PythonPlugin:OutputVariable [](TimeStep),soc:PythonPlugin:OutputVariable [](TimeStep),t_branch_in:PythonPlugin:OutputVariable [](TimeStep),t_branch_out:PythonPlugin:OutputVariable [](TimeStep),t_tank_out:PythonPlugin:OutputVariable [](TimeStep),Electricity:Facility [J](TimeStep),NaturalGas:Facility [J](TimeStep)
 2006-04-01T13:00:00,0.0,6.7,6.7,10.0,-3.8,10.8685443712811,0.0,0.0,0.0,0.0,10.38770562911298,10.38770562911298,0.0,137425.8745897406,184388.4812400475,494733148.5230662,3554460073.66907,10.38770562911298,6.7,63.89465090867328,63.89465090867328,0.0,0.6051011178268487,9.892159286711989,9.892159286711989,9.892159286711989,790573147.5905629,9302142.722978717
 2006-04-01T14:00:00,1.0,-3.8,6.7,10.0,-3.8,10.8685443712811,0.0,0.0,0.0,0.0,5.044185863763068,5.044185863763068,0.0,198700.5521667118,199182.93313572527,715321987.8001626,5404986005.7647705,5.044185863763068,-0.5491962566259109,63.89465090867328,63.89465090867328,0.0,0.6045848547282128,6.7,6.7,6.7,799807386.8442115,14473797.912162866
 2006-04-01T15:00:00,1.0,-3.8,6.7,10.0,-3.8,10.8685443712811,0.0,0.0,0.0,0.0,1.1232864266951528,1.1232864266951528,0.0,176097.14747786205,184347.99873573345,633949730.9203033,4770724997.186279,1.1232864266951528,-3.8,63.89465090867328,63.89465090867328,63.89465090867328,0.6463183830484011,-3.8,-1.5108723201913052,-1.5108723201913057,814531731.7287534,5393212.914123002
 2006-04-01T16:00:00,1.0,-3.8,6.7,10.0,-3.8,10.8685443712811,0.0,0.0,0.0,0.0,0.8437240566107049,0.8437240566107049,0.0,166851.16627378485,169575.50454899855,600664198.5856255,4500973177.980247,0.8437240566107049,-3.8,63.89465090867328,63.89465090867328,63.89465090867328,0.7391754981257155,-3.8,-1.6642056570941448,-1.6642056570941448,779087625.6218501,5025948.539621178
 2006-04-01T17:00:00,1.0,-3.8,6.7,10.0,-3.8,10.8685443712811,0.0,0.0,0.0,0.0,-0.1067491910471976,-0.1067491910471976,0.0,138169.83315886956,142796.9110516058,497411399.3719304,3581631485.0695004,-0.1067491910471976,-3.8,63.89465090867327,63.89465090867327,63.89465090867327,0.8237810241812992,-3.8,-1.930188093938896,-1.930188093938896,690914056.1351619,13125061.759284597
 2006-04-01T18:00:00,1.0,-3.8,6.7,10.0,-3.8,10.8685443712811,0.0,0.0,0.0,0.0,-0.8445144719625123,-0.8445144719625123,0.0,118139.24655696414,144187.64431932973,425301287.60507095,2866742686.069054,-0.8445144719625123,-3.8,63.89465090867327,63.89465090867328,61.35431078575165,0.894766113271151,-3.8,-2.336541864814829,-2.275948218314438,680693289.4825633,17566247.417364325
 2006-04-01T19:00:00,1.0,-3.8,6.7,10.0,-3.8,10.8685443712811,0.0,0.0,0.0,0.0,-1.7808190470198155,-1.7808190470198155,0.0,96981.61271656166,117643.94336395952,349133805.7796219,1958600424.696381,-1.7808190470198155,-3.8,63.89465090867329,63.89465090867327,63.89465090867327,0.9475131746081816,-3.799999999999999,-2.785515782365318,-2.785515782365318,697482658.8339689,5025948.539621177
 2006-04-01T20:00:00,1.0,-3.8,6.7,10.0,-3.8,10.8685443712811,0.0,0.0,0.0,0.0,-3.203246326323459,-3.203246326323459,0.0,52641.05433685287,64780.02345621603,189507795.61267027,578849556.2900994,-3.203246326323459,-3.8000000000000007,63.8946509086733,63.89465090867328,15.45857818597529,0.977336001677524,-3.8,-3.301639791437523,-1.7401371090025588,626767831.2296075,5025948.539621178
 2006-04-01T21:00:00,1.0,-3.8,6.7,10.0,-3.8,10.8685443712811,0.0,0.0,0.0,0.0,-3.370518419348508,-3.370518419348508,0.0,28003.66365305554,47430.75866541956,100813189.15099996,307962549.8516868,-3.370518419348508,-3.68800641079941,63.89465090867329,63.89465090867328,12.554379447133066,0.9942857383237176,-3.8,-3.472829186436444,-2.1348866418942123,601186368.4241701,5025948.539621178
 2006-04-01T22:00:00,1.0,6.7,6.7,10.0,-3.8,10.8685443712811,0.0,0.0,0.0,0.0,-2.894617469126496,-2.894617469126496,0.0,0.0,0.0,0.0,0.0,-2.894617469126496,-2.894617469126496,63.89465090867327,63.89465090867328,0.0,1.0,-3.3672617552186908,-3.3672617552186908,-3.3672617552186908,535916525.32716256,17333019.21212712
 2006-04-01T23:00:00,1.0,6.7,6.7,10.0,-3.8,10.8685443712811,0.0,0.0,0.0,0.0,-1.986822136977352,-1.986822136977352,0.0,0.0,0.0,0.0,0.0,-1.986822136977352,-1.986822136977352,63.8946509086733,63.89465090867328,0.0,0.9995739714609952,-2.570806599948829,-2.570806599948829,-2.570806599948829,528435848.0321434,5025948.539621178
 2006-04-02T00:00:00,1.0,6.7,6.7,10.0,-3.8,10.8685443712811,0.0,0.0,0.0,0.0,-1.0780407252097175,-1.0780407252097175,0.0,0.0,0.0,0.0,0.0,-1.0780407252097175,-1.0780407252097175,63.8946509086733,63.89465090867328,0.0,0.9990577083623592,-1.5469983357884287,-1.5469983357884287,-1.5469983357884287,528215673.5046586,5025948.539621178
 2006-04-02T01:00:00,1.0,6.7,6.7,10.0,-3.8,10.8685443712811,0.0,0.0,0.0,0.0,-0.1700324882812982,-0.1700324882812982,0.0,0.0,0.0,0.0,0.0,-0.1700324882812982,-0.1700324882812982,63.8946509086733,63.89465090867327,0.0,0.9985414452637232,-0.7519324883526146,-0.7519324883526146,-0.7519324883526146,528076704.2745868,5025948.539621178
 2006-04-02T02:00:00,1.0,6.7,6.7,10.0,-3.8,10.8685443712811,0.0,0.0,0.0,0.0,0.7350974640488491,0.7350974640488491,0.0,0.0,0.0,0.0,0.0,0.7350974640488491,0.7350974640488491,63.8946509086733,63.89465090867328,0.0,0.9980251821650874,0.2690466943903257,0.2690466943903257,0.2690466943903257,527992297.08975375,5025948.539621178
 2006-04-02T03:00:00,1.0,6.7,6.7,10.0,-3.8,10.8685443712811,0.0,0.0,0.0,0.0,1.6380178991180263,1.6380178991180263,0.0,0.0,0.0,0.0,0.0,1.6380178991180263,1.6380178991180263,63.8946509086733,63.89465090867327,0.0,0.9975089190664514,1.059346530540426,1.059346530540426,1.059346530540426,535274182.1070518,5025948.539621178
 2006-04-02T04:00:00,1.0,6.7,6.7,10.0,-3.8,10.8685443712811,0.0,0.0,0.0,0.0,2.5401847625290523,2.5401847625290523,0.0,0.0,0.0,0.0,0.0,2.5401847625290523,2.5401847625290523,63.8946509086733,63.89465090867328,0.0,0.9969926559678156,2.075220344577196,2.075220344577196,2.075220344577196,549942836.6207182,5025948.539621178
 2006-04-02T05:00:00,1.0,6.7,6.7,10.0,-3.8,10.8685443712811,0.0,0.0,0.0,0.0,3.441561556512806,3.441561556512806,0.0,0.0,0.0,0.0,0.0,3.441561556512806,3.441561556512806,63.8946509086733,63.89465090867327,0.0,0.9964763928691796,2.86379183462163,2.86379183462163,2.86379183462163,579002831.68633,5025948.539621178
 2006-04-02T06:00:00,1.0,6.7,6.7,10.0,-3.8,10.8685443712811,0.0,0.0,0.0,0.0,4.1285645618139535,4.1285645618139535,0.0,0.0,0.0,0.0,0.0,4.1285645618139535,4.1285645618139535,63.8946509086733,63.89465090867327,0.0,0.9959601297705434,3.8782501920012926,3.8782501920012926,3.8782501920012926,581294074.9122195,17347741.41722043
 2006-04-02T07:00:00,1.0,6.7,6.7,10.0,-3.8,10.8685443712811,0.0,0.0,0.0,0.0,6.229746710074789,6.229746710074789,0.0,32159.77030809524,0.0,115775173.10914291,670417914.9427267,6.229746710074789,5.53456483887816,63.89465090867326,63.89465090867328,0.0,0.9954438666719077,4.208596015855955,4.208596015855955,4.208596015855955,546988697.6413555,5025948.539621178
 2006-04-02T08:00:00,1.0,6.7,6.7,10.0,-3.8,10.8685443712811,0.0,0.0,0.0,0.0,8.39864233028515,8.39864233028515,0.0,83948.13046868157,57575.56050266427,302213269.6872538,1638221899.2916672,8.39864233028515,6.699999999999998,63.89465090867325,63.89465090867327,0.0,0.9949276035732716,6.699999999999999,6.699999999999999,6.699999999999999,593574995.0486747,5025948.539621177
 2006-04-02T09:00:00,0.0,6.7,6.7,10.0,-3.8,10.8685443712811,0.0,0.0,0.0,0.0,8.788009967759523,8.788009967759523,0.0,94137.4990265892,99372.32587229664,338894996.49572104,2013559731.701688,8.788009967759523,6.700000000000004,63.8946509086733,63.89465090867327,0.0,0.994411340474636,6.7,6.7,6.7,612355172.213877,7204124.860079102
 2006-04-02T10:00:00,-1.0,10.8685443712811,6.7,10.0,-3.8,10.8685443712811,0.0,0.0,0.0,0.0,8.418389718044054,8.418389718044054,0.0,0.0,0.0,0.0,0.0,8.418389718044054,8.418389718044054,63.89465090867327,63.89465090867327,0.0,0.9938950773759996,6.699999999999999,6.699999999999999,6.699999999999999,508528295.7209687,5025948.539621177
 2006-04-02T11:00:00,-1.0,10.8685443712811,6.7,10.0,-3.8,10.8685443712811,0.0,0.0,0.0,0.0,8.741305720499772,8.741305720499772,0.0,0.0,0.0,0.0,0.0,8.741305720499772,8.741305720499772,63.89465090867327,63.89465090867327,16.37580406130036,0.9230477303094788,8.932626244818657,6.699930986828327,0.2211587919396241,528315543.41455936,5025948.539621178
 2006-04-02T12:00:00,-1.0,10.8685443712811,6.7,10.0,-3.8,10.8685443712811,0.0,0.0,0.0,0.0,8.421141019042805,8.421141019042805,0.0,0.0,0.0,0.0,0.0,8.421141019042805,8.421141019042805,63.89465090867327,63.894650908673285,18.22396556858324,0.837891510168936,9.152478544311236,6.6999235395657175,0.5536285699301118,509130024.3520469,5025948.539621178
 2006-04-02T13:00:00,0.0,6.7,6.7,10.0,-3.8,10.8685443712811,0.0,0.0,0.0,0.0,9.193333273165818,9.193333273165818,0.0,105297.60140348188,142931.2909563139,379071365.0525347,2403960985.5021267,9.193333273165818,6.700000000000002,63.89465090867329,63.89465090867328,0.0,0.7822954044796956,8.9348413355757,8.9348413355757,8.9348413355757,643590603.0282056,5025948.539621178
 2006-04-02T14:00:00,1.0,-3.8,6.7,10.0,-3.8,10.8685443712811,0.0,0.0,0.0,0.0,2.483802601326486,2.483802601326486,0.0,170446.47820721747,199182.93313572527,613607321.5459826,4554487041.992144,2.483802601326486,-2.223263049475747,63.89465090867332,63.89465090867327,0.0,0.7817791413810595,6.699999999999999,6.699999999999999,6.699999999999999,660171327.3713477,5025948.539621177
 2006-04-02T15:00:00,1.0,-3.8,6.7,10.0,-3.8,10.8685443712811,0.0,0.0,0.0,0.0,-0.0885055252347153,-0.0885055252347153,0.0,138335.2219228244,148841.28807581286,498006798.9221679,3599594805.341264,-0.0885055252347153,-3.799999999999999,63.89465090867325,63.89465090867327,63.89465090867327,0.840979611989965,-3.8,-2.007367727151454,-2.007367727151454,672722324.1407623,5025948.539621178
 2006-04-02T16:00:00,1.0,-3.8,6.7,10.0,-3.8,10.8685443712811,0.0,0.0,0.0,0.0,-0.708886497179976,-0.708886497179976,0.0,120836.64753879566,95748.73920942369,435011931.1396642,2998358311.7027884,-0.708886497179976,-3.800000000000001,63.89465090867329,63.89465090867327,60.37569242600334,0.9081090032634882,-3.8,-2.4393463231792096,-2.360041496921641,641401174.0027672,17372770.89885904
 2006-04-02T17:00:00,1.0,-3.8,6.7,10.0,-3.8,10.8685443712811,0.0,0.0,0.0,0.0,-1.043410561737079,-1.043410561737079,0.0,111866.51207246284,126943.35167194276,402719443.4608661,2673884793.003146,-1.043410561737079,-3.800000000000001,63.8946509086733,63.89465090867327,63.89465090867327,0.9566787271751384,-3.8,-2.887187731239357,-2.887187731239357,680376673.4528798,5025948.539621178
 2006-04-02T18:00:00,1.0,-3.8,6.7,10.0,-3.8,10.8685443712811,0.0,0.0,0.0,0.0,-1.7872016145970768,-1.7872016145970768,0.0,94853.98915788428,80133.89845339114,341474360.9683833,1952409350.2664115,-1.7872016145970768,-3.8,63.89465090867328,63.89465090867327,14.508805839743316,0.9820897459313198,-3.799999999999999,-3.348454809378228,-1.8114612709725988,615822091.801483,5025948.539621178
 2006-04-02T19:00:00,1.0,-3.8,6.7,10.0,-3.8,10.8685443712811,0.0,0.0,0.0,0.0,-2.6774243351521583,-2.6774243351521583,0.0,45943.3982163736,99736.98254389792,165396233.57894498,927573117.4577992,-2.6774243351521583,-3.633687770843784,63.89465090867329,63.89465090867328,12.166736582460585,0.9973893683270888,-3.8,-3.506861190670178,-2.260556636286999,680114494.58944,5025948.539621178
 2006-04-02T20:00:00,1.0,6.7,6.7,10.0,-3.8,10.8685443712811,0.0,0.0,0.0,0.0,-2.810940802515072,-2.810940802515072,0.0,0.0,0.0,0.0,0.0,-2.810940802515072,-2.810940802515072,63.89465090867326,63.89465090867328,0.0,1.0,-3.3323450597603474,-3.3323450597603474,-3.3323450597603474,565227528.7098945,5025948.539621178
 2006-04-02T21:00:00,1.0,6.7,6.7,10.0,-3.8,10.8685443712811,0.0,0.0,0.0,0.0,-1.9538366076459173,-1.9538366076459173,0.0,0.0,0.0,0.0,0.0,-1.9538366076459173,-1.9538366076459173,63.89465090867326,63.89465090867327,0.0,1.0,-2.3855490973937847,-2.3855490973937847,-2.3855490973937847,548242671.629047,5025948.539621177
 2006-04-02T22:00:00,1.0,6.7,6.7,10.0,-3.8,10.8685443712811,0.0,0.0,0.0,0.0,-1.0287085665658082,-1.0287085665658082,0.0,0.0,0.0,0.0,0.0,-1.0287085665658082,-1.0287085665658082,63.8946509086733,63.89465090867327,0.0,0.999753144912158,-1.5587448996379112,-1.5587448996379112,-1.5587448996379112,535162641.0317919,5025948.539621178
 2006-04-02T23:00:00,1.0,6.7,6.7,10.0,-3.8,10.8685443712811,0.0,0.0,0.0,0.0,-0.1620936082152854,-0.1620936082152854,0.0,0.0,0.0,0.0,0.0,-0.1620936082152854,-0.1620936082152854,63.89465090867329,63.89465090867327,0.0,0.999236881813522,-0.5952271772125136,-0.5952271772125136,-0.5952271772125136,547750548.7143317,5025948.539621178
 2006-04-03T00:00:00,1.0,6.7,6.7,10.0,-3.8,10.8685443712811,0.0,0.0,0.0,0.0,0.7668841095652601,0.7668841095652601,0.0,0.0,0.0,0.0,0.0,0.7668841095652601,0.7668841095652601,63.89465090867327,63.89465090867327,0.0,0.998720618714886,0.2363188556936567,0.2363188556936567,0.2363188556936567,549476411.8031826,5025948.539621178
 2006-04-03T01:00:00,1.0,6.7,6.7,10.0,-3.8,10.8685443712811,0.0,0.0,0.0,0.0,1.634815825566622,1.634815825566622,0.0,0.0,0.0,0.0,0.0,1.634815825566622,1.634815825566622,63.89465090867326,63.89465090867327,0.0,0.99820435561625,1.2010652389118577,1.2010652389118577,1.2010652389118577,547382982.663473,5025948.539621178
 2006-04-03T02:00:00,1.0,6.7,6.7,10.0,-3.8,10.8685443712811,0.0,0.0,0.0,0.0,2.564566972242375,2.564566972242375,0.0,0.0,0.0,0.0,0.0,2.564566972242375,2.564566972242375,63.8946509086733,63.89465090867327,0.0,0.9976880925176144,2.0333883810670508,2.0333883810670508,2.0333883810670508,549331611.2409669,16713964.401787303
 2006-04-03T03:00:00,1.0,6.7,6.7,10.0,-3.8,10.8685443712811,0.0,0.0,0.0,0.0,3.434642427241912,3.434642427241912,0.0,0.0,0.0,0.0,0.0,3.434642427241912,3.434642427241912,63.89465090867326,63.89465090867327,0.0,0.9971718294189782,2.9996733879523414,2.9996733879523414,2.9996733879523414,554515306.9955882,5025948.539621177
 2006-04-03T04:00:00,1.0,6.7,6.7,10.0,-3.8,10.8685443712811,0.0,0.0,0.0,0.0,4.205179826529541,4.205179826529541,0.0,0.0,0.0,0.0,0.0,4.205179826529541,4.205179826529541,63.8946509086733,63.89465090867327,0.0,0.996655566320342,3.834507220364512,3.834507220364512,3.834507220364512,558979873.3227109,5025948.539621177
 2006-04-03T05:00:00,1.0,6.7,6.7,10.0,-3.8,10.8685443712811,0.0,0.0,0.0,0.0,8.436244856868514,8.436244856868514,0.0,81705.49231533382,0.0,294139772.33520174,1784164133.3497224,8.436244856868514,6.586094838071426,63.89465090867327,63.89465090867327,0.0,0.9961393032217064,4.30543790931158,4.30543790931158,4.30543790931158,630108174.5257591,21319181.64090255
 2006-04-03T06:00:00,1.0,6.7,6.7,10.0,-3.8,10.8685443712811,0.0,0.0,0.0,0.0,8.088010448076298,8.088010448076298,0.0,82879.7045846281,82879.70458462808,298366936.5046611,1338918437.6726987,8.088010448076298,6.7,63.89465090867328,63.89465090867328,0.0,0.9956230401230703,6.7,6.7,6.7,846860615.4543792,217064988.0190161
 2006-04-03T07:00:00,1.0,6.7,6.7,10.0,-3.8,10.8685443712811,0.0,0.0,0.0,0.0,8.059055850695358,8.059055850695358,0.0,82879.7045846281,82879.70458462808,298366936.5046611,1311001698.74039,8.059055850695358,6.7,63.89465090867328,63.89465090867328,0.0,0.9951067770244344,6.7,6.7,6.7,1100744842.3460648,156105525.41895363
 2006-04-03T08:00:00,1.0,6.7,6.7,10.0,-3.8,10.8685443712811,0.0,0.0,0.0,0.0,8.132117360381278,8.132117360381278,0.0,82879.7045846281,82879.70458462808,298366936.5046611,1381446807.8135529,8.132117360381278,6.7,63.89465090867328,63.89465090867328,0.0,0.9945905139257986,6.7,6.7,6.7,1079610962.7909777,102068289.64894617
 2006-04-03T09:00:00,0.0,6.7,6.7,10.0,-3.8,10.8685443712811,0.0,0.0,0.0,0.0,8.17137466753188,8.17137466753188,0.0,82879.7045846281,82879.70458462808,298366936.5046611,1419296448.789855,8.17137466753188,6.7,63.89465090867328,63.89465090867328,0.0,0.9940742508271626,6.7,6.7,6.7,1050667842.4384547,81111700.33156192
